accountNumber,ds,income,spending,y
100000374,2025-11,18555.46,10061.35,8494.11
100000374,2025-12,18555.46,9774.41,8781.05
100000374,2026-01,18555.46,10932.63,7622.83
100000374,2026-02,18555.46,10528.72,8026.74
100000374,2026-03,18555.46,9627.49,8927.97
100000374,2026-04,18555.46,10050.41,8505.05
100000374,2026-05,18555.46,10293.93,8261.53
100000374,2026-06,18555.46,10372.57,8182.89
100000374,2026-07,18555.46,10332.22,8223.24
100000375,2024-08,18649.82,11369.46,7280.36
100000375,2024-09,18649.82,11193.16,7456.66
100000375,2024-10,18649.82,11300.53,7349.29
100000375,2024-11,18649.82,12145.99,6503.83
100000375,2024-12,18649.82,12226.66,6423.16
100000375,2025-01,18649.82,10981.2,7668.62
100000375,2025-02,18649.82,12212.37,6437.45
100000375,2025-03,18649.82,11134.3,7515.52
100000375,2025-04,18649.82,12063.44,6586.38
100000375,2025-05,18649.82,11388.51,7261.31
100000375,2025-06,18649.82,11115.48,7534.34
100000375,2025-07,18649.82,11010.91,7638.91
100000375,2025-08,18649.82,11817.26,6832.56
100000375,2025-09,18649.82,11443.36,7206.46
100000375,2025-10,18649.82,11323.93,7325.89
100000375,2025-11,18649.82,11700.6,6949.22
100000375,2025-12,18649.82,11676.25,6973.57
100000375,2026-01,18649.82,11371.02,7278.8
100000375,2026-02,18649.82,11080.44,7569.38
100000375,2026-03,18649.82,11396.2,7253.62
100000375,2026-04,18649.82,10656.71,7993.11
100000375,2026-05,18649.82,10946.33,7703.49
100000375,2026-06,18649.82,11298.49,7351.33
100000375,2026-07,18649.82,11541.47,7108.35
100000376,2024-08,24228.51,14640.56,9587.95
100000376,2024-09,24228.51,14372.79,9855.72
100000376,2024-10,24228.51,14700.6,9527.91
100000376,2024-11,24228.51,14978.67,9249.84
100000376,2024-12,24228.51,13437.37,10791.14
100000376,2025-01,24228.51,13666.32,10562.19
100000376,2025-02,24228.51,13559.14,10669.37
100000376,2025-03,24228.51,13685.08,10543.43
100000376,2025-04,24228.51,15259.67,8968.84
100000376,2025-05,24228.51,14851.3,9377.21
100000376,2025-06,24228.51,14022.54,10205.97
100000376,2025-07,24228.51,14464.66,9763.85
100000376,2025-08,24228.51,14506.35,9722.16
100000376,2025-09,24228.51,14569.55,9658.96
100000376,2025-10,24228.51,14331.5,9897.01
100000376,2025-11,24228.51,14248.21,9980.3
100000376,2025-12,24228.51,14196.72,10031.79
100000376,2026-01,24228.51,14025.34,10203.17
100000376,2026-02,24228.51,12971.74,11256.77
100000376,2026-03,24228.51,14589.03,9639.48
100000376,2026-04,24228.51,14876.97,9351.54
100000376,2026-05,24228.51,15449.27,8779.24
100000376,2026-06,24228.51,16041.94,8186.57
100000376,2026-07,24228.51,15216.96,9011.55
100000377,2024-08,20770.55,10006.82,10763.73
100000377,2024-09,20770.55,10047.51,10723.04
100000377,2024-10,20770.55,9422.39,11348.16
100000377,2024-11,20770.55,10224.56,10545.99
100000377,2024-12,20770.55,10092.43,10678.12
100000377,2025-01,20770.55,9605.44,11165.11
100000377,2025-02,20770.55,9942.55,10828.0
100000377,2025-03,20770.55,10229.93,10540.62
100000377,2025-04,20770.55,10532.85,10237.7
100000377,2025-05,20770.55,10233.28,10537.27
100000377,2025-06,20770.55,9641.1,11129.45
100000377,2025-07,20770.55,10266.15,10504.4
100000377,2025-08,20770.55,10666.49,10104.06
100000377,2025-09,20770.55,10051.86,10718.69
100000377,2025-10,20770.55,10251.75,10518.8
100000377,2025-11,20770.55,10427.6,10342.95
100000377,2025-12,20770.55,10246.18,10524.37
100000377,2026-01,20770.55,9903.78,10866.77
100000377,2026-02,20770.55,10138.51,10632.04
100000377,2026-03,20770.55,10365.24,10405.31
100000377,2026-04,20770.55,10184.75,10585.8
100000377,2026-05,20770.55,10384.3,10386.25
100000377,2026-06,20770.55,9871.98,10898.57
100000377,2026-07,20770.55,10121.25,10649.3
100000378,2024-08,11202.8,7994.98,3207.82
100000378,2024-09,11202.8,8238.19,2964.61
100000378,2024-10,11202.8,7968.77,3234.03
100000378,2024-11,11202.8,8034.36,3168.44
100000378,2024-12,11202.8,8023.41,3179.39
100000378,2025-01,11202.8,8127.53,3075.27
100000378,2025-02,11202.8,8074.63,3128.17
100000378,2025-03,11202.8,8114.86,3087.94
100000378,2025-04,11202.8,8283.09,2919.71
100000378,2025-05,11202.8,8173.5,3029.3
100000378,2025-06,11202.8,8093.46,3109.34
100000378,2025-07,11202.8,8180.62,3022.18
100000378,2025-08,11202.8,8036.07,3166.73
100000378,2025-09,11202.8,7961.99,3240.81
100000378,2025-10,11202.8,8218.42,2984.38
100000378,2025-11,11202.8,8230.93,2971.87
100000378,2025-12,11202.8,8043.67,3159.13
100000378,2026-01,11202.8,8026.45,3176.35
100000378,2026-02,11202.8,7767.43,3435.37
100000378,2026-03,11202.8,8219.92,2982.88
100000378,2026-04,11202.8,8074.51,3128.29
100000378,2026-05,11202.8,8144.34,3058.46
100000378,2026-06,11202.8,7930.48,3272.32
100000378,2026-07,11202.8,8289.11,2913.69
100000379,2024-08,14643.6,8432.86,6210.74
100000379,2024-09,14643.6,8068.18,6575.42
100000379,2024-10,14643.6,8217.08,6426.52
100000379,2024-11,14643.6,8354.96,6288.64
100000379,2024-12,14643.6,8786.98,5856.62
100000379,2025-01,14643.6,8849.19,5794.41
100000379,2025-02,14643.6,8417.31,6226.29
100000379,2025-03,14643.6,8960.01,5683.59
100000379,2025-04,14643.6,8119.58,6524.02
100000379,2025-05,14643.6,7855.22,6788.38
100000379,2025-06,14643.6,7757.02,6886.58
100000379,2025-07,14643.6,8234.74,6408.86
100000379,2025-08,14643.6,8636.25,6007.35
100000379,2025-09,14643.6,8429.73,6213.87
100000379,2025-10,14643.6,8228.76,6414.84
100000379,2025-11,14643.6,8617.09,6026.51
100000379,2025-12,14643.6,8440.64,6202.96
100000379,2026-01,14643.6,8074.29,6569.31
100000379,2026-02,14643.6,8603.32,6040.28
100000379,2026-03,14643.6,8250.97,6392.63
100000379,2026-04,14643.6,8547.72,6095.88
100000379,2026-05,14643.6,8143.77,6499.83
100000379,2026-06,14643.6,8594.43,6049.17
100000379,2026-07,14643.6,8187.56,6456.04
100000380,2024-08,13324.2,7757.88,5566.32
100000380,2024-09,13324.2,7767.63,5556.57
100000380,2024-10,13324.2,7188.81,6135.39
100000380,2024-11,13324.2,8129.42,5194.78
100000380,2024-12,13324.2,7280.44,6043.76
100000380,2025-01,13324.2,7539.62,5784.58
100000380,2025-02,13324.2,7589.41,5734.79
100000380,2025-03,13324.2,7210.99,6113.21
100000380,2025-04,13324.2,7873.38,5450.82
100000380,2025-05,13324.2,8117.74,5206.46
100000380,2025-06,13324.2,7712.28,5611.92
100000380,2025-07,13324.2,7961.8,5362.4
100000380,2025-08,13324.2,8003.55,5320.65
100000380,2025-09,13324.2,7210.25,6113.95
100000380,2025-10,13324.2,7474.58,5849.62
100000380,2025-11,13324.2,7561.6,5762.6
100000380,2025-12,13324.2,7092.44,6231.76
100000380,2026-01,13324.2,8204.85,5119.35
100000380,2026-02,13324.2,6954.0,6370.2
100000380,2026-03,13324.2,8098.73,5225.47
100000380,2026-04,13324.2,7885.48,5438.72
100000380,2026-05,13324.2,7338.76,5985.44
100000380,2026-06,13324.2,7251.52,6072.68
100000380,2026-07,13324.2,7692.09,5632.11
100000381,2024-08,15141.24,6888.71,8252.53
100000381,2024-09,15141.24,6816.66,8324.58
100000381,2024-10,15141.24,7103.82,8037.42
100000381,2024-11,15141.24,6360.21,8781.03
100000381,2024-12,15141.24,7112.03,8029.21
100000381,2025-01,15141.24,7452.83,7688.41
100000381,2025-02,15141.24,7327.1,7814.14
100000381,2025-03,15141.24,7579.47,7561.77
100000381,2025-04,15141.24,6904.06,8237.18
100000381,2025-05,15141.24,6655.76,8485.48
100000381,2025-06,15141.24,6678.41,8462.83
100000381,2025-07,15141.24,6970.45,8170.79
100000381,2025-08,15141.24,6870.98,8270.26
100000381,2025-09,15141.24,7508.6,7632.64
100000381,2025-10,15141.24,6855.1,8286.14
100000381,2025-11,15141.24,7884.26,7256.98
100000381,2025-12,15141.24,7471.25,7669.99
100000381,2026-01,15141.24,6622.69,8518.55
100000381,2026-02,15141.24,7337.15,7804.09
100000381,2026-03,15141.24,7679.45,7461.79
100000381,2026-04,15141.24,7093.33,8047.91
100000381,2026-05,15141.24,6679.89,8461.35
100000381,2026-06,15141.24,6784.45,8356.79
100000381,2026-07,15141.24,7596.87,7544.37
100000382,2024-08,13192.19,8514.26,4677.93
100000382,2024-09,13192.19,8483.04,4709.15
100000382,2024-10,13192.19,9623.46,3568.73
100000382,2024-11,13192.19,8945.7,4246.49
100000382,2024-12,13192.19,8764.48,4427.71
100000382,2025-01,13192.19,9323.75,3868.44
100000382,2025-02,13192.19,9588.85,3603.34
100000382,2025-03,13192.19,8960.85,4231.34
100000382,2025-04,13192.19,9116.22,4075.97
100000382,2025-05,13192.19,9692.75,3499.44
100000382,2025-06,13192.19,9179.4,4012.79
100000382,2025-07,13192.19,8845.25,4346.94
100000382,2025-08,13192.19,8074.06,5118.13
100000382,2025-09,13192.19,8496.1,4696.09
100000382,2025-10,13192.19,9011.23,4180.96
100000382,2025-11,13192.19,8496.67,4695.52
100000382,2025-12,13192.19,8763.11,4429.08
100000382,2026-01,13192.19,8222.35,4969.84
100000382,2026-02,13192.19,8073.0,5119.19
100000382,2026-03,13192.19,8336.76,4855.43
100000382,2026-04,13192.19,8966.78,4225.41
100000382,2026-05,13192.19,8241.93,4950.26
100000382,2026-06,13192.19,9129.01,4063.18
100000382,2026-07,13192.19,9228.27,3963.92
100000383,2024-08,17208.35,10175.5,7032.85
100000383,2024-09,17208.35,9521.86,7686.49
100000383,2024-10,17208.35,9938.88,7269.47
100000383,2024-11,17208.35,9557.6,7650.75
100000383,2024-12,17208.35,9834.54,7373.81
100000383,2025-01,17208.35,9553.11,7655.24
100000383,2025-02,17208.35,9740.74,7467.61
100000383,2025-03,17208.35,10330.13,6878.22
100000383,2025-04,17208.35,8952.73,8255.62
100000383,2025-05,17208.35,10029.42,7178.93
100000383,2025-06,17208.35,10112.17,7096.18
100000383,2025-07,17208.35,10467.86,6740.49
100000383,2025-08,17208.35,10051.19,7157.16
100000383,2025-09,17208.35,9830.71,7377.64
100000383,2025-10,17208.35,9653.14,7555.21
100000383,2025-11,17208.35,9698.76,7509.59
100000383,2025-12,17208.35,9493.25,7715.1
100000383,2026-01,17208.35,8822.42,8385.93
100000383,2026-02,17208.35,9698.34,7510.01
100000383,2026-03,17208.35,9709.71,7498.64
100000383,2026-04,17208.35,9948.48,7259.87
100000383,2026-05,17208.35,10031.54,7176.81
100000383,2026-06,17208.35,10098.19,7110.16
100000383,2026-07,17208.35,9803.01,7405.34
100000384,2024-08,16770.75,10240.33,6530.42
100000384,2024-09,16770.75,10223.08,6547.67
100000384,2024-10,16770.75,10819.91,5950.84
100000384,2024-11,16770.75,10944.94,5825.81
100000384,2024-12,16770.75,10922.07,5848.68
100000384,2025-01,16770.75,10916.6,5854.15
100000384,2025-02,16770.75,11618.79,5151.96
100000384,2025-03,16770.75,10385.53,6385.22
100000384,2025-04,16770.75,10422.05,6348.7
100000384,2025-05,16770.75,11041.99,5728.76
100000384,2025-06,16770.75,10969.84,5800.91
100000384,2025-07,16770.75,11180.24,5590.51
100000384,2025-08,16770.75,10969.86,5800.89
100000384,2025-09,16770.75,11144.86,5625.89
100000384,2025-10,16770.75,11182.39,5588.36
100000384,2025-11,16770.75,11152.81,5617.94
100000384,2025-12,16770.75,11127.48,5643.27
100000384,2026-01,16770.75,10613.66,6157.09
100000384,2026-02,16770.75,11132.2,5638.55
100000384,2026-03,16770.75,10377.12,6393.63
100000384,2026-04,16770.75,10668.39,6102.36
100000384,2026-05,16770.75,10639.02,6131.73
100000384,2026-06,16770.75,11361.24,5409.51
100000384,2026-07,16770.75,11238.74,5532.01
100000385,2024-08,18807.6,8949.99,9857.61
100000385,2024-09,18807.6,9669.26,9138.34
100000385,2024-10,18807.6,9677.19,9130.41
100000385,2024-11,18807.6,9495.35,9312.25
100000385,2024-12,18807.6,9553.45,9254.15
100000385,2025-01,18807.6,10539.28,8268.32
100000385,2025-02,18807.6,9711.28,9096.32
100000385,2025-03,18807.6,9487.07,9320.53
100000385,2025-04,18807.6,10224.15,8583.45
100000385,2025-05,18807.6,9453.52,9354.08
100000385,2025-06,18807.6,9907.99,8899.61
100000385,2025-07,18807.6,10168.57,8639.03
100000385,2025-08,18807.6,9366.14,9441.46
100000385,2025-09,18807.6,9753.83,9053.77
100000385,2025-10,18807.6,9654.25,9153.35
100000385,2025-11,18807.6,10293.95,8513.65
100000385,2025-12,18807.6,10036.19,8771.41
100000385,2026-01,18807.6,9242.99,9564.61
100000385,2026-02,18807.6,9831.5,8976.1
100000385,2026-03,18807.6,8617.65,10189.95
100000385,2026-04,18807.6,9321.7,9485.9
100000385,2026-05,18807.6,9741.99,9065.61
100000385,2026-06,18807.6,10105.03,8702.57
100000385,2026-07,18807.6,9760.98,9046.62
100000386,2024-08,9265.17,5386.13,3879.04
100000386,2024-09,9265.17,5224.86,4040.31
100000386,2024-10,9265.17,5441.04,3824.13
100000386,2024-11,9265.17,5164.31,4100.86
100000386,2024-12,9265.17,5333.02,3932.15
100000386,2025-01,9265.17,5266.1,3999.07
100000386,2025-02,9265.17,5285.07,3980.1
100000386,2025-03,9265.17,5065.73,4199.44
100000386,2025-04,9265.17,5023.52,4241.65
100000386,2025-05,9265.17,5383.38,3881.79
100000386,2025-06,9265.17,5414.22,3850.95
100000386,2025-07,9265.17,5135.78,4129.39
100000386,2025-08,9265.17,5261.25,4003.92
100000386,2025-09,9265.17,5240.81,4024.36
100000386,2025-10,9265.17,5342.63,3922.54
100000386,2025-11,9265.17,5455.58,3809.59
100000386,2025-12,9265.17,5280.66,3984.51
100000386,2026-01,9265.17,5471.51,3793.66
100000386,2026-02,9265.17,5119.15,4146.02
100000386,2026-03,9265.17,5264.37,4000.8
100000386,2026-04,9265.17,5092.4,4172.77
100000386,2026-05,9265.17,5304.47,3960.7
100000386,2026-06,9265.17,5229.16,4036.01
100000386,2026-07,9265.17,5379.5,3885.67
100000387,2024-08,48354.28,16077.73,32276.55
100000387,2024-09,48354.28,18510.23,29844.05
100000387,2024-10,48354.28,18553.35,29800.93
100000387,2024-11,48354.28,15817.98,32536.3
100000387,2024-12,48354.28,17814.57,30539.71
100000387,2025-01,48354.28,17689.36,30664.92
100000387,2025-02,48354.28,18166.15,30188.13
100000387,2025-03,48354.28,19376.48,28977.8
100000387,2025-04,48354.28,18084.84,30269.44
100000387,2025-05,48354.28,18410.91,29943.37
100000387,2025-06,48354.28,18255.23,30099.05
100000387,2025-07,48354.28,17562.01,30792.27
100000387,2025-08,48354.28,17779.21,30575.07
100000387,2025-09,48354.28,19338.43,29015.85
100000387,2025-10,48354.28,18557.58,29796.7
100000387,2025-11,48354.28,17076.85,31277.43
100000387,2025-12,48354.28,17280.13,31074.15
100000387,2026-01,48354.28,16704.58,31649.7
100000387,2026-02,48354.28,18063.91,30290.37
100000387,2026-03,48354.28,16413.78,31940.5
100000387,2026-04,48354.28,18120.84,30233.44
100000387,2026-05,48354.28,16520.47,31833.81
100000387,2026-06,48354.28,16256.84,32097.44
100000387,2026-07,48354.28,17763.0,30591.28
100000388,2024-08,9651.24,5948.51,3702.73
100000388,2024-09,9651.24,5984.69,3666.55
100000388,2024-10,9651.24,5652.18,3999.06
100000388,2024-11,9651.24,5605.08,4046.16
100000388,2024-12,9651.24,5966.18,3685.06
100000388,2025-01,9651.24,6207.05,3444.19
100000388,2025-02,9651.24,5921.45,3729.79
100000388,2025-03,9651.24,5818.72,3832.52
100000388,2025-04,9651.24,5391.1,4260.14
100000388,2025-05,9651.24,5680.71,3970.53
100000388,2025-06,9651.24,5372.63,4278.61
100000388,2025-07,9651.24,5660.59,3990.65
100000388,2025-08,9651.24,5726.92,3924.32
100000388,2025-09,9651.24,5656.45,3994.79
100000388,2025-10,9651.24,6261.64,3389.6
100000388,2025-11,9651.24,5141.38,4509.86
100000388,2025-12,9651.24,5711.82,3939.42
100000388,2026-01,9651.24,6076.37,3574.87
100000388,2026-02,9651.24,5650.86,4000.38
100000388,2026-03,9651.24,4955.78,4695.46
100000388,2026-04,9651.24,5262.95,4388.29
100000388,2026-05,9651.24,5756.35,3894.89
100000388,2026-06,9651.24,5427.19,4224.05
100000388,2026-07,9651.24,6307.36,3343.88
100000389,2024-08,21961.41,11069.13,10892.28
100000389,2024-09,21961.41,11902.56,10058.85
100000389,2024-10,21961.41,12370.31,9591.1
100000389,2024-11,21961.41,10038.65,11922.76
100000389,2024-12,21961.41,11456.8,10504.61
100000389,2025-01,21961.41,10160.04,11801.37
100000389,2025-02,21961.41,11065.4,10896.01
100000389,2025-03,21961.41,11250.11,10711.3
100000389,2025-04,21961.41,10460.21,11501.2
100000389,2025-05,21961.41,10496.82,11464.59
100000389,2025-06,21961.41,12279.57,9681.84
100000389,2025-07,21961.41,9623.11,12338.3
100000389,2025-08,21961.41,11552.84,10408.57
100000389,2025-09,21961.41,11907.66,10053.75
100000389,2025-10,21961.41,11249.47,10711.94
100000389,2025-11,21961.41,11217.42,10743.99
100000389,2025-12,21961.41,11237.46,10723.95
100000389,2026-01,21961.41,9931.78,12029.63
100000389,2026-02,21961.41,11703.31,10258.1
100000389,2026-03,21961.41,9824.39,12137.02
100000389,2026-04,21961.41,11091.68,10869.73
100000389,2026-05,21961.41,10824.74,11136.67
100000389,2026-06,21961.41,11281.19,10680.22
100000389,2026-07,21961.41,11686.66,10274.75
100000390,2024-08,35469.61,17707.94,17761.67
100000390,2024-09,35469.61,17307.56,18162.05
100000390,2024-10,35469.61,17531.01,17938.6
100000390,2024-11,35469.61,17244.16,18225.45
100000390,2024-12,35469.61,17583.82,17885.79
100000390,2025-01,35469.61,15759.03,19710.58
100000390,2025-02,35469.61,17678.32,17791.29
100000390,2025-03,35469.61,17721.91,17747.7
100000390,2025-04,35469.61,17898.28,17571.33
100000390,2025-05,35469.61,17589.48,17880.13
100000390,2025-06,35469.61,16202.28,19267.33
100000390,2025-07,35469.61,17319.82,18149.79
100000390,2025-08,35469.61,17268.14,18201.47
100000390,2025-09,35469.61,17227.73,18241.88
100000390,2025-10,35469.61,17482.77,17986.84
100000390,2025-11,35469.61,16649.77,18819.84
100000390,2025-12,35469.61,17166.83,18302.78
100000390,2026-01,35469.61,17464.28,18005.33
100000390,2026-02,35469.61,18137.93,17331.68
100000390,2026-03,35469.61,17308.5,18161.11
100000390,2026-04,35469.61,17302.85,18166.76
100000390,2026-05,35469.61,17572.98,17896.63
100000390,2026-06,35469.61,16627.41,18842.2
100000390,2026-07,35469.61,18145.52,17324.09
100000391,2024-08,60005.69,26661.8,33343.89
100000391,2024-09,60005.69,27497.91,32507.78
100000391,2024-10,60005.69,28583.51,31422.18
100000391,2024-11,60005.69,29292.14,30713.55
100000391,2024-12,60005.69,29304.51,30701.18
100000391,2025-01,60005.69,29110.29,30895.4
100000391,2025-02,60005.69,26006.3,33999.39
100000391,2025-03,60005.69,28589.19,31416.5
100000391,2025-04,60005.69,27712.58,32293.11
100000391,2025-05,60005.69,27523.85,32481.84
100000391,2025-06,60005.69,27381.31,32624.38
100000391,2025-07,60005.69,28926.77,31078.92
100000391,2025-08,60005.69,29813.29,30192.4
100000391,2025-09,60005.69,29387.54,30618.15
100000391,2025-10,60005.69,28552.08,31453.61
100000391,2025-11,60005.69,28542.72,31462.97
100000391,2025-12,60005.69,28512.03,31493.66
100000391,2026-01,60005.69,26761.78,33243.91
100000391,2026-02,60005.69,27159.81,32845.88
100000391,2026-03,60005.69,29000.29,31005.4
100000391,2026-04,60005.69,29151.37,30854.32
100000391,2026-05,60005.69,27914.7,32090.99
100000391,2026-06,60005.69,26316.7,33688.99
100000391,2026-07,60005.69,25981.99,34023.7
100000392,2024-08,33594.86,15731.12,17863.74
100000392,2024-09,33594.86,13299.66,20295.2
100000392,2024-10,33594.86,14228.28,19366.58
100000392,2024-11,33594.86,14424.61,19170.25
100000392,2024-12,33594.86,15309.95,18284.91
100000392,2025-01,33594.86,13596.24,19998.62
100000392,2025-02,33594.86,13833.95,19760.91
100000392,2025-03,33594.86,14878.57,18716.29
100000392,2025-04,33594.86,15378.56,18216.3
100000392,2025-05,33594.86,14936.15,18658.71
100000392,2025-06,33594.86,14363.76,19231.1
100000392,2025-07,33594.86,12698.8,20896.06
100000392,2025-08,33594.86,14129.95,19464.91
100000392,2025-09,33594.86,14557.07,19037.79
100000392,2025-10,33594.86,14632.04,18962.82
100000392,2025-11,33594.86,13236.49,20358.37
100000392,2025-12,33594.86,15074.01,18520.85
100000392,2026-01,33594.86,15560.42,18034.44
100000392,2026-02,33594.86,13228.18,20366.68
100000392,2026-03,33594.86,14066.7,19528.16
100000392,2026-04,33594.86,15326.6,18268.26
100000392,2026-05,33594.86,16842.0,16752.86
100000392,2026-06,33594.86,15560.7,18034.16
100000392,2026-07,33594.86,14452.98,19141.88
100000393,2024-08,57200.88,22036.42,35164.46
100000393,2024-09,57200.88,22017.9,35182.98
100000393,2024-10,57200.88,22187.09,35013.79
100000393,2024-11,57200.88,22496.16,34704.72
100000393,2024-12,57200.88,21199.53,36001.35
100000393,2025-01,57200.88,22393.3,34807.58
100000393,2025-02,57200.88,22332.58,34868.3
100000393,2025-03,57200.88,22383.91,34816.97
100000393,2025-04,57200.88,22441.93,34758.95
100000393,2025-05,57200.88,22587.01,34613.87
100000393,2025-06,57200.88,22361.78,34839.1
100000393,2025-07,57200.88,21470.34,35730.54
100000393,2025-08,57200.88,22380.01,34820.87
100000393,2025-09,57200.88,22052.61,35148.27
100000393,2025-10,57200.88,22325.34,34875.54
100000393,2025-11,57200.88,21687.13,35513.75
