person_id,accountNumber,age,years_of_experience,income_bracket,housing_status,base_salary_sar,fixed_allowances_sar,variable_allowances_avg_sar,has_mortgage,rent_sar,credit_card_balance_sar,loan_term_months,gross_salary_sar,employment_type,mortgage_installment_sar,other_loan_installments_sar,credit_card_min_payment_sar,requested_loan_amount_sar,loan_int_rate,new_loan_installment_sar,salary_linked_obligations_sar,total_obligations_sar,salary_dbr,total_obligation_ratio,salary_cap,total_cap,loan_percent_income,eligible_sama,has_active_request
375,100000375,36,16,2,mortgage,13931.14,2786.23,1932.46,1,0.0,0.0,60,18649.82,employee,3384.22,0.0,0.0,252791.94,7.67,5085.88,5085.88,8470.1,0.2727,0.4542,0.3333,0.65,1.1296,1,1
376,100000376,58,0,2,rent,18220.81,3644.16,2363.53,0,4028.74,0.0,60,24228.51,retired,0.0,2571.12,0.0,241578.98,10.78,5226.05,7797.17,7797.17,0.3218,0.3218,0.25,0.45,0.8309,0,1
377,100000377,40,17,2,mortgage,15537.53,3107.51,2125.52,1,0.0,0.0,60,20770.55,employee,5124.3,0.0,0.0,101026.56,7.71,2034.46,2034.46,7158.76,0.0979,0.3447,0.3333,0.65,0.4053,1,1
378,100000378,67,0,1,mortgage,8405.75,1681.15,1115.91,1,0.0,12843.67,60,11202.8,retired,2397.38,1229.79,642.18,50493.83,7.69,1016.36,2888.33,5285.71,0.2578,0.4718,0.25,0.55,0.3756,0,1
379,100000379,52,32,1,mortgage,11014.41,2202.88,1426.31,1,0.0,6470.78,60,14643.6,employee,2645.38,0.0,323.54,80641.1,5.19,1528.83,1852.37,4497.75,0.1265,0.3071,0.3333,0.55,0.4589,1,1
380,100000380,58,0,1,rent,10018.49,2003.7,1302.01,0,2713.34,7023.38,60,13324.2,retired,0.0,758.88,351.17,83314.58,6.37,1625.08,2735.13,2735.13,0.2053,0.2053,0.25,0.45,0.5211,1,1
381,100000381,50,27,2,rent,11470.05,2294.01,1377.18,0,3422.43,0.0,60,15141.24,employee,0.0,0.0,0.0,155728.21,9.53,3272.87,3272.87,3272.87,0.2162,0.2162,0.3333,0.45,0.8571,1,1
382,100000382,61,39,1,rent,9856.09,1971.22,1364.89,0,2858.36,0.0,60,13192.19,employee,0.0,962.97,0.0,155445.14,17.0,3863.21,4826.18,4826.18,0.3658,0.3658,0.3333,0.45,0.9819,0,1
383,100000383,38,15,2,rent,12942.91,2588.58,1676.86,0,2916.09,17816.71,60,17208.35,employee,0.0,2008.73,890.84,262709.48,10.45,5640.15,8539.72,8539.72,0.4963,0.4963,0.3333,0.45,1.2722,0,1
384,100000384,70,0,2,mortgage,12554.43,2510.89,1705.44,1,0.0,0.0,60,16770.75,retired,3297.09,1000.32,0.0,260172.87,12.53,5857.32,6857.64,10154.73,0.4089,0.6055,0.25,0.65,1.2928,0,1
385,100000385,30,10,2,rent,14108.94,2821.79,1876.87,0,4185.35,0.0,60,18807.6,employee,0.0,1229.54,0.0,139755.71,7.01,2767.99,3997.53,3997.53,0.2125,0.2125,0.3333,0.45,0.6192,1,1
386,100000386,27,3,1,mortgage,6982.16,1396.43,886.58,1,0.0,5538.25,60,9265.17,employee,2343.31,0.0,276.91,54865.57,17.0,1363.55,1640.46,3983.77,0.1771,0.43,0.3333,0.55,0.4935,1,1
387,100000387,42,19,3,rent,36231.87,7246.37,4876.03,0,8031.59,48451.94,60,48354.28,employee,0.0,0.0,2422.6,619001.38,8.04,12562.97,14985.57,14985.57,0.3099,0.3099,0.3333,0.45,1.0668,1,1
388,100000388,68,0,1,rent,7273.67,1454.73,922.84,0,2240.77,0.0,60,9651.24,retired,0.0,351.14,0.0,143102.15,6.61,2807.34,3158.48,3158.48,0.3273,0.3273,0.25,0.45,1.2356,0,1
389,100000389,42,22,2,rent,16389.51,3277.9,2294.0,0,4919.29,0.0,60,21961.41,employee,0.0,0.0,0.0,135036.05,7.34,2695.59,2695.59,2695.59,0.1227,0.1227,0.3333,0.45,0.5124,1,1
390,100000390,60,40,3,mortgage,26615.85,5323.17,3530.59,1,0.0,31749.16,60,35469.61,employee,6817.88,0.0,1587.46,432214.31,6.3,8416.34,10003.8,16821.68,0.282,0.4743,0.3333,0.65,1.0155,1,1
391,100000391,48,25,3,mortgage,44749.36,8949.87,6306.46,1,0.0,0.0,60,60005.69,employee,13304.92,0.0,0.0,376820.62,9.7,7950.81,7950.81,21255.73,0.1325,0.3542,0.3333,0.65,0.5233,1,1
392,100000392,43,23,3,rent,25149.05,5029.81,3416.0,0,5620.58,25955.03,60,33594.86,employee,0.0,0.0,1297.75,210945.11,5.41,4020.54,5318.29,5318.29,0.1583,0.1583,0.3333,0.45,0.5233,1,1
393,100000393,59,38,3,mortgage,43138.16,8627.63,5435.08,1,0.0,11672.49,60,57200.88,employee,10823.0,3414.2,583.62,673430.31,15.01,16024.4,20022.22,30845.22,0.35,0.5392,0.3333,0.65,0.9811,0,1
394,100000394,26,3,1,rent,7367.63,1473.53,976.14,0,1633.54,0.0,60,9817.29,employee,0.0,0.0,0.0,117652.3,6.21,2286.05,2286.05,2286.05,0.2329,0.2329,0.3333,0.45,0.9987,1,1
395,100000395,29,6,1,mortgage,4715.54,943.11,610.71,1,0.0,0.0,60,6269.36,employee,1034.42,0.0,0.0,66566.73,6.58,1304.95,1304.95,2339.37,0.2081,0.3731,0.3333,0.55,0.8848,1,1
396,100000396,47,27,2,rent,11276.6,2255.32,1523.88,0,2833.67,0.0,60,15055.8,employee,0.0,0.0,0.0,62760.27,12.13,1400.19,1400.19,1400.19,0.093,0.093,0.3333,0.45,0.3474,1,1
397,100000397,56,33,2,mortgage,16370.98,3274.2,2245.0,1,0.0,0.0,60,21890.18,employee,4142.88,1654.57,0.0,82424.54,9.76,1741.56,3396.13,7539.01,0.1551,0.3444,0.3333,0.65,0.3138,1,1
398,100000398,22,1,3,rent,23557.76,4711.55,3148.64,0,5814.86,11101.79,60,31417.95,employee,0.0,0.0,555.09,465531.02,11.72,10289.73,10844.82,10844.82,0.3452,0.3452,0.3333,0.45,1.2348,0,1
399,100000399,53,33,2,rent,15971.79,3194.36,2112.79,0,3828.33,18357.33,60,21278.94,employee,0.0,2657.74,917.87,200830.78,6.78,3955.88,7531.49,7531.49,0.3539,0.3539,0.3333,0.45,0.7865,0,1
400,100000400,41,20,2,rent,15914.89,3182.98,2004.38,0,4734.5,9459.62,60,21102.25,employee,0.0,0.0,472.98,158776.3,13.44,3648.51,4121.49,4121.49,0.1953,0.1953,0.3333,0.45,0.627,1,1
401,100000401,30,9,2,rent,17287.83,3457.57,2458.76,0,5357.88,0.0,60,23204.17,employee,0.0,0.0,0.0,353029.79,16.29,8639.49,8639.49,8639.49,0.3723,0.3723,0.3333,0.45,1.2678,0,1
402,100000402,40,17,2,mortgage,13141.42,2628.28,1766.68,1,0.0,0.0,60,17536.39,employee,3798.91,0.0,0.0,70693.62,4.97,1333.1,1333.1,5132.01,0.076,0.2926,0.3333,0.65,0.3359,1,1
403,100000403,58,0,3,mortgage,31654.26,6330.85,4367.0,1,0.0,30282.65,60,42352.11,retired,9696.04,2533.38,1514.13,205780.79,11.68,4544.27,8591.78,18287.82,0.2029,0.4318,0.25,0.65,0.4049,1,1
404,100000404,50,30,3,rent,33055.63,6611.13,4192.02,0,9892.21,45121.36,60,43858.78,employee,0.0,4847.26,2256.07,240209.07,10.01,5104.91,12208.24,12208.24,0.2784,0.2784,0.3333,0.45,0.4564,1,1
405,100000405,38,17,2,mortgage,12701.15,2540.23,1683.81,1,0.0,16552.6,60,16925.18,employee,3642.82,2014.11,827.63,247318.28,11.89,5487.72,8329.46,11972.28,0.4921,0.7074,0.3333,0.65,1.2177,0,1
406,100000406,30,6,3,rent,18954.17,3790.83,2596.2,0,4886.01,0.0,60,25341.2,employee,0.0,0.0,0.0,300654.49,9.22,6273.24,6273.24,6273.24,0.2476,0.2476,0.3333,0.45,0.9887,1,1
407,100000407,58,37,3,mortgage,33552.91,6710.58,4285.84,1,0.0,26029.19,60,44549.33,employee,7199.3,2609.7,1301.46,499853.19,5.86,9631.06,13542.22,20741.52,0.304,0.4656,0.3333,0.65,0.935,1,1
408,100000408,60,0,1,rent,5797.63,1159.53,833.66,0,1170.37,0.0,60,7790.82,retired,0.0,0.0,0.0,79649.29,7.03,1578.28,1578.28,1578.28,0.2026,0.2026,0.25,0.45,0.852,1,1
409,100000409,36,12,2,rent,14727.09,2945.42,2007.28,0,4462.37,0.0,60,19679.79,employee,0.0,2407.84,0.0,183314.45,8.97,3802.64,6210.48,6210.48,0.3156,0.3156,0.3333,0.45,0.7762,1,1
410,100000410,68,0,1,mortgage,6751.99,1350.4,854.37,1,0.0,5254.0,60,8956.76,retired,2117.04,419.38,262.7,100121.33,16.23,2447.01,3129.09,5246.13,0.3494,0.5857,0.25,0.55,0.9315,0,1
411,100000411,24,1,1,rent,8945.33,1789.07,1171.84,0,2129.84,12233.83,60,11906.23,employee,0.0,481.33,611.69,199125.77,17.29,4979.89,6072.91,6072.91,0.5101,0.5101,0.3333,0.45,1.3937,0,1
412,100000412,59,0,2,mortgage,14353.55,2870.71,1834.1,1,0.0,11318.53,60,19058.36,retired,4156.1,1515.2,565.93,211120.4,8.9,4372.27,6453.4,10609.5,0.3386,0.5567,0.25,0.65,0.9231,0,1
413,100000413,50,28,3,mortgage,25494.6,5098.92,3231.59,1,0.0,12673.32,60,33825.11,employee,7524.88,2258.47,633.67,469041.76,9.85,9931.17,12823.31,20348.19,0.3791,0.6016,0.3333,0.65,1.1556,0,1
414,100000414,43,20,1,rent,7288.11,1457.62,967.49,0,2081.08,0.0,60,9713.23,employee,0.0,0.0,0.0,29342.7,10.32,628.08,628.08,628.08,0.0647,0.0647,0.3333,0.45,0.2517,1,1
415,100000415,58,0,1,rent,4710.92,942.18,596.43,0,976.02,2975.62,60,6249.54,retired,0.0,0.0,148.78,111932.29,10.49,2405.31,2554.09,2554.09,0.4087,0.4087,0.25,0.45,1.4925,0,1
416,100000416,38,14,2,mortgage,15766.36,3153.27,2141.74,1,0.0,0.0,60,21061.37,employee,5240.06,0.0,0.0,305942.91,5.36,5824.12,5824.12,11064.18,0.2765,0.5253,0.3333,0.65,1.2105,1,1
417,100000417,60,0,3,mortgage,25088.36,5017.67,3180.77,1,0.0,31029.82,60,33286.8,retired,5962.7,0.0,1551.49,147566.18,10.41,3165.2,4716.69,10679.39,0.1417,0.3208,0.25,0.65,0.3694,1,1
418,100000418,30,6,1,rent,9169.79,1833.96,1171.98,0,1803.3,10376.97,60,12175.73,employee,0.0,0.0,518.85,200378.75,9.98,4255.48,4774.33,4774.33,0.3921,0.3921,0.3333,0.45,1.3714,0,1
419,100000419,59,35,3,mortgage,20457.35,4091.47,2566.65,1,0.0,0.0,60,27115.47,employee,6520.51,0.0,0.0,270033.13,12.98,6141.32,6141.32,12661.83,0.2265,0.467,0.3333,0.65,0.8299,1,1
420,100000420,57,35,3,mortgage,27760.03,5552.01,3671.54,1,0.0,0.0,60,36983.57,employee,6011.59,0.0,0.0,385733.33,6.55,7556.35,7556.35,13567.94,0.2043,0.3669,0.3333,0.65,0.8692,1,1
421,100000421,30,10,1,rent,9631.31,1926.26,1287.88,0,2042.25,0.0,60,12845.45,employee,0.0,0.0,0.0,97954.54,4.61,1831.07,1831.07,1831.07,0.1425,0.1425,0.3333,0.45,0.6355,1,1
422,100000422,43,23,2,mortgage,16994.77,3398.95,2342.85,1,0.0,0.0,60,22736.57,employee,3861.1,0.0,0.0,71857.19,11.2,1569.53,1569.53,5430.63,0.069,0.2388,0.3333,0.65,0.2634,1,1
423,100000423,56,32,2,rent,11849.27,2369.85,1586.91,0,3226.54,15611.61,60,15806.03,employee,0.0,962.83,780.58,115341.63,10.22,2463.17,4206.58,4206.58,0.2661,0.2661,0.3333,0.45,0.6081,1,1
424,100000424,67,0,2,mortgage,14379.64,2875.93,1809.74,1,0.0,17199.01,60,19065.31,retired,4216.68,762.8,859.95,174802.08,9.02,3630.3,5253.05,9469.73,0.2755,0.4967,0.25,0.65,0.764,0,1
425,100000425,68,0,1,rent,8666.64,1733.33,1119.19,0,2634.13,0.0,60,11519.15,retired,0.0,867.28,0.0,37586.39,14.73,888.86,1756.14,1756.14,0.1525,0.1525,0.25,0.45,0.2719,1,1
426,100000426,65,0,1,rent,9122.96,1824.59,1169.09,0,2737.78,10711.86,60,12116.64,retired,0.0,541.52,535.59,159024.4,17.1,3960.72,5037.83,5037.83,0.4158,0.4158,0.25,0.45,1.0937,0,1
427,100000427,22,2,1,rent,4537.3,907.46,612.74,0,964.18,0.0,60,6057.5,employee,0.0,0.0,0.0,49515.09,14.76,1171.73,1171.73,1171.73,0.1934,0.1934,0.3333,0.45,0.6812,1,1
428,100000428,37,17,2,mortgage,15847.62,3169.52,2206.33,1,0.0,0.0,60,21223.47,employee,4545.12,0.0,0.0,350164.54,14.87,8306.51,8306.51,12851.63,0.3914,0.6055,0.3333,0.65,1.3749,0,1
429,100000429,25,3,1,rent,8614.38,1722.88,1102.19,0,1880.58,2673.56,60,11439.45,employee,0.0,0.0,133.68,38356.87,7.57,769.87,903.55,903.55,0.079,0.079,0.3333,0.45,0.2794,1,1
430,100000430,47,23,3,mortgage,37294.87,7458.97,5254.45,1,0.0,38561.48,60,50008.29,employee,10628.47,0.0,1928.07,853648.57,8.77,17625.2,19553.27,30181.74,0.391,0.6035,0.3333,0.65,1.4225,0,1
431,100000431,28,7,2,rent,18555.14,3711.03,2265.64,0,5009.44,18817.35,60,24531.8,employee,0.0,0.0,940.87,249037.15,7.42,4980.73,5921.6,5921.6,0.2414,0.2414,0.3333,0.45,0.846,1,1
432,100000432,42,20,2,mortgage,11949.74,2389.95,1589.93,1,0.0,0.0,60,15929.62,employee,3581.22,0.0,0.0,104700.15,9.01,2173.91,2173.91,5755.13,0.1365,0.3613,0.3333,0.65,0.5477,1,1
433,100000433,56,34,2,mortgage,17719.98,3544.0,2261.41,1,0.0,28167.99,60,23525.39,employee,4422.9,2848.29,1408.4,107398.43,8.39,2197.75,6454.44,10877.34,0.2744,0.4624,0.3333,0.65,0.3804,1,1
434,100000434,46,26,2,mortgage,17449.65,3489.93,2413.82,1,0.0,24448.93,60,23353.39,employee,4082.31,2998.38,1222.45,290696.93,15.88,7050.66,11271.49,15353.8,0.4826,0.6575,0.3333,0.65,1.0373,0,1
435,100000435,62,0,1,mortgage,9993.65,1998.73,1333.83,1,0.0,5273.48,60,13326.2,retired,2132.83,969.09,263.67,213739.75,10.86,4632.31,5865.07,7997.9,0.4401,0.6002,0.25,0.55,1.3366,0,1
436,100000436,62,0,1,rent,8622.66,1724.53,1194.24,0,2115.8,0.0,60,11541.44,retired,0.0,0.0,0.0,183451.54,5.24,3482.16,3482.16,3482.16,0.3017,0.3017,0.25,0.45,1.3246,0,1
437,100000437,30,10,1,rent,6806.51,1361.3,991.97,0,1780.01,0.0,60,9159.78,employee,0.0,494.09,0.0,61040.3,4.62,1141.31,1635.4,1635.4,0.1785,0.1785,0.3333,0.45,0.5553,1,1
438,100000438,60,0,1,rent,4761.37,952.27,638.61,0,958.74,5260.73,60,6352.25,retired,0.0,415.75,263.04,32802.41,15.51,789.18,1467.97,1467.97,0.2311,0.2311,0.25,0.45,0.4303,1,1
439,100000439,53,30,1,rent,9905.77,1981.15,1303.62,0,2281.58,11638.2,60,13190.55,employee,0.0,1682.99,581.91,57415.94,10.65,1238.36,3503.26,3503.26,0.2656,0.2656,0.3333,0.45,0.3627,1,1
440,100000440,57,0,1,mortgage,10184.28,2036.86,1430.74,1,0.0,7441.38,60,13651.88,retired,3176.91,0.0,372.07,80444.89,11.76,1779.71,2151.78,5328.69,0.1576,0.3903,0.25,0.55,0.491,1,1
441,100000441,47,23,2,mortgage,15898.41,3179.68,2242.44,1,0.0,0.0,60,21320.53,employee,4232.62,0.0,0.0,325486.55,5.98,6289.54,6289.54,10522.16,0.295,0.4935,0.3333,0.65,1.2722,1,1
442,100000442,53,29,3,mortgage,37278.0,7455.6,5033.12,1,0.0,10285.01,60,49766.72,employee,12559.29,2814.94,514.25,779161.91,15.03,18548.48,21877.67,34436.96,0.4396,0.692,0.3333,0.65,1.3047,0,1
443,100000443,41,20,2,mortgage,15951.25,3190.25,2160.87,1,0.0,24596.0,60,21302.37,employee,5468.22,2080.15,1229.8,354396.0,7.04,7024.16,10334.11,15802.33,0.4851,0.7418,0.3333,0.65,1.3864,0,1
444,100000444,35,13,1,rent,4677.77,935.55,605.84,0,998.03,0.0,60,6219.17,employee,0.0,0.0,0.0,78722.67,10.18,1679.6,1679.6,1679.6,0.2701,0.2701,0.3333,0.45,1.0548,1,1
445,100000445,31,8,1,rent,9140.59,1828.12,1212.71,0,1921.51,14410.11,60,12181.42,employee,0.0,0.0,720.51,59240.82,16.22,1447.56,2168.07,2168.07,0.178,0.178,0.3333,0.45,0.4053,1,1
446,100000446,48,27,2,mortgage,12147.71,2429.54,1681.29,1,0.0,0.0,60,16258.54,employee,3150.99,1749.65,0.0,101315.75,15.35,2428.95,4178.6,7329.59,0.257,0.4508,0.3333,0.65,0.5193,1,1
447,100000447,45,21,1,rent,10251.17,2050.23,1350.41,0,2031.4,11901.77,60,13651.81,employee,0.0,1176.02,595.09,124857.27,16.33,3058.22,4829.33,4829.33,0.3538,0.3538,0.3333,0.45,0.7622,0,1
448,100000448,56,0,1,mortgage,10870.54,2174.11,1459.72,1,0.0,0.0,60,14504.37,retired,3138.79,626.73,0.0,211631.06,9.1,4403.39,5030.12,8168.91,0.3468,0.5632,0.25,0.55,1.2159,0,1
449,100000449,32,10,1,rent,10421.45,2084.29,1399.79,0,2500.74,0.0,60,13905.52,employee,0.0,0.0,0.0,133968.05,4.64,2506.11,2506.11,2506.11,0.1802,0.1802,0.3333,0.45,0.8028,1,1
450,100000450,58,0,2,mortgage,14617.24,2923.45,1941.08,1,0.0,0.0,60,19481.77,retired,4013.35,0.0,0.0,203249.22,6.65,3991.1,3991.1,8004.45,0.2049,0.4109,0.25,0.65,0.8694,1,1
451,100000451,29,9,2,mortgage,16461.11,3292.22,2066.56,1,0.0,0.0,60,21819.89,employee,5564.27,974.23,0.0,309502.03,7.54,6207.67,7181.9,12746.17,0.3291,0.5842,0.3333,0.65,1.182,1,1
452,100000452,36,15,3,rent,36334.32,7266.86,4951.08,0,8113.24,35465.95,60,48552.27,employee,0.0,1691.7,1773.3,509625.18,16.9,12638.11,16103.11,16103.11,0.3317,0.3317,0.3333,0.45,0.8747,1,1
453,100000453,67,0,1,mortgage,5697.74,1139.55,753.03,1,0.0,1694.23,60,7590.33,retired,1223.45,979.55,84.71,76084.91,4.65,1423.65,2487.91,3711.36,0.3278,0.489,0.25,0.55,0.8353,0,1
454,100000454,47,25,3,rent,30343.12,6068.62,4079.13,0,9030.44,0.0,60,40490.88,employee,0.0,0.0,0.0,145603.67,9.93,3088.64,3088.64,3088.64,0.0763,0.0763,0.3333,0.45,0.2997,1,1
455,100000455,26,2,1,rent,7339.13,1467.83,1034.73,0,1389.67,11581.04,60,9841.69,employee,0.0,0.0,579.05,67788.3,9.48,1423.02,2002.07,2002.07,0.2034,0.2034,0.3333,0.45,0.574,1,1
456,100000456,53,33,1,mortgage,5551.67,1110.33,741.99,1,0.0,0.0,60,7404.0,employee,1311.37,0.0,0.0,36314.77,14.27,850.07,850.07,2161.44,0.1148,0.2919,0.3333,0.55,0.4087,1,1
457,100000457,56,34,1,rent,6642.17,1328.43,910.62,0,1740.24,0.0,60,8881.23,employee,0.0,1050.65,0.0,148842.94,8.65,3064.51,4115.16,4115.16,0.4634,0.4634,0.3333,0.45,1.3966,0,1
458,100000458,57,35,2,rent,18554.62,3710.92,2436.04,0,4868.87,6836.1,60,24701.59,employee,0.0,0.0,341.81,235523.34,9.06,4895.94,5237.75,5237.75,0.212,0.212,0.3333,0.45,0.7946,1,1
459,100000459,53,30,1,mortgage,7283.3,1456.66,1013.29,1,0.0,7429.72,60,9753.25,employee,2203.39,1200.57,371.49,125682.93,14.36,2947.93,4519.99,6723.38,0.4634,0.6893,0.3333,0.55,1.0739,0,1
460,100000460,59,0,2,mortgage,17210.54,3442.11,2260.99,1,0.0,17684.83,60,22913.65,retired,3878.75,0.0,884.24,154930.81,16.18,3782.45,4666.69,8545.44,0.2037,0.3729,0.25,0.65,0.5635,1,1
461,100000461,43,20,2,mortgage,11714.06,2342.81,1603.5,1,0.0,11584.45,60,15660.37,employee,2729.67,1810.26,579.22,70794.29,16.18,1728.36,4117.84,6847.51,0.2629,0.4373,0.3333,0.65,0.3767,1,1
462,100000462,56,34,3,rent,36107.11,7221.42,4854.18,0,8112.7,0.0,60,48182.71,employee,0.0,0.0,0.0,480705.7,5.37,9153.22,9153.22,9153.22,0.19,0.19,0.3333,0.45,0.8314,1,1
463,100000463,62,0,1,mortgage,7027.65,1405.53,893.19,1,0.0,5010.44,60,9326.37,retired,1620.81,0.0,250.52,119753.83,10.02,2545.59,2796.11,4416.92,0.2998,0.4736,0.25,0.55,1.07,0,1
464,100000464,56,34,2,rent,14704.92,2940.98,2076.5,0,3412.04,0.0,60,19722.41,employee,0.0,1554.27,0.0,247333.19,13.16,5647.87,7202.14,7202.14,0.3652,0.3652,0.3333,0.45,1.0451,0,1
465,100000465,33,10,1,rent,9017.11,1803.42,1256.41,0,2563.21,0.0,60,12076.94,employee,0.0,991.78,0.0,207740.67,4.63,3885.21,4876.99,4876.99,0.4038,0.4038,0.3333,0.45,1.4335,0,1
466,100000466,31,8,1,rent,5176.99,1035.4,691.26,0,1060.16,3941.47,60,6903.64,employee,0.0,0.0,197.07,96173.05,8.76,1985.21,2182.28,2182.28,0.3161,0.3161,0.3333,0.45,1.1609,1,1
467,100000467,39,17,3,mortgage,38007.46,7601.49,4931.16,1,0.0,0.0,60,50540.11,employee,12618.54,4772.02,0.0,868702.97,15.69,20982.35,25754.37,38372.91,0.5096,0.7593,0.3333,0.65,1.4324,0,1
468,100000468,31,9,1,mortgage,8680.79,1736.16,1124.04,1,0.0,10661.59,60,11540.99,employee,2160.33,0.0,533.08,155974.04,10.25,3333.21,3866.29,6026.62,0.335,0.5222,0.3333,0.55,1.1262,0,1
469,100000469,50,27,2,mortgage,11565.65,2313.13,1589.62,1,0.0,14656.3,60,15468.4,employee,3184.04,1746.49,732.82,169133.6,5.69,3245.5,5724.81,8908.85,0.3701,0.5759,0.3333,0.65,0.9112,0,1
470,100000470,45,23,3,mortgage,19511.84,3902.37,2474.18,1,0.0,0.0,60,25888.39,employee,4615.55,0.0,0.0,351934.41,8.48,7217.08,7217.08,11832.63,0.2788,0.4571,0.3333,0.65,1.1329,1,1
471,100000471,28,4,1,rent,11145.51,2229.1,1440.89,0,3433.64,0.0,60,14815.5,employee,0.0,0.0,0.0,124599.05,16.64,3072.54,3072.54,3072.54,0.2074,0.2074,0.3333,0.45,0.7008,1,1
472,100000472,58,36,2,rent,13863.51,2772.7,1910.27,0,4248.58,19524.14,60,18546.48,employee,0.0,0.0,976.21,169798.93,13.01,3864.32,4840.53,4840.53,0.261,0.261,0.3333,0.45,0.7629,1,1
473,100000473,37,14,1,rent,9213.04,1842.61,1197.44,0,2926.52,0.0,60,12253.1,employee,0.0,0.0,0.0,213920.25,6.86,4221.76,4221.76,4221.76,0.3445,0.3445,0.3333,0.45,1.4549,0,1
474,100000474,36,15,2,rent,13267.92,2653.58,1723.85,0,3449.85,0.0,60,17645.36,employee,0.0,0.0,0.0,297940.11,17.0,7404.58,7404.58,7404.58,0.4196,0.4196,0.3333,0.45,1.4071,0,1
475,100000475,63,0,1,mortgage,8077.61,1615.52,945.66,1,0.0,7760.98,60,10638.79,retired,2098.72,998.26,388.05,72231.4,15.88,1751.93,3138.24,5236.96,0.295,0.4923,0.25,0.55,0.5658,0,1
476,100000476,64,0,1,mortgage,7959.45,1591.89,1073.2,1,0.0,0.0,60,10624.55,retired,1836.14,987.8,0.0,129271.72,5.69,2480.59,3468.39,5304.53,0.3265,0.4993,0.25,0.55,1.0139,0,1
477,100000477,38,14,3,rent,29433.67,5886.73,3942.48,0,5855.0,35931.0,60,39262.88,employee,0.0,0.0,1796.55,719466.56,16.39,17645.47,19442.02,19442.02,0.4952,0.4952,0.3333,0.45,1.527,0,1
478,100000478,39,19,1,rent,6934.98,1387.0,944.34,0,1686.98,0.0,60,9266.31,employee,0.0,0.0,0.0,41383.35,10.7,893.6,893.6,893.6,0.0964,0.0964,0.3333,0.45,0.3722,1,1
479,100000479,63,0,1,mortgage,7421.29,1484.26,921.75,1,0.0,5648.14,60,9827.3,retired,2272.9,973.78,282.41,57980.43,5.61,1110.44,2366.63,4639.53,0.2408,0.4721,0.25,0.55,0.4917,1,1
480,100000480,53,33,2,rent,15920.92,3184.18,2130.01,0,4049.52,0.0,60,21235.12,employee,0.0,0.0,0.0,99272.71,8.73,2047.75,2047.75,2047.75,0.0964,0.0964,0.3333,0.45,0.3896,1,1
481,100000481,67,0,1,rent,6424.54,1284.91,837.02,0,1992.75,5739.76,60,8546.47,retired,0.0,0.0,286.99,111471.83,13.26,2551.19,2838.18,2838.18,0.3321,0.3321,0.25,0.45,1.0869,0,1
482,100000482,66,0,1,rent,4668.46,933.69,631.62,0,957.5,4887.48,60,6233.78,retired,0.0,0.0,244.37,99578.82,12.91,2261.14,2505.51,2505.51,0.4019,0.4019,0.25,0.45,1.3312,0,1
483,100000483,37,17,2,mortgage,17965.35,3593.07,2309.4,1,0.0,0.0,60,23867.82,employee,4276.74,0.0,0.0,214069.54,5.08,4047.61,4047.61,8324.35,0.1696,0.3488,0.3333,0.65,0.7474,1,1
484,100000484,31,7,2,rent,13811.7,2762.34,1890.91,0,3111.98,18203.98,60,18464.95,employee,0.0,0.0,910.2,191875.72,7.66,3859.4,4769.6,4769.6,0.2583,0.2583,0.3333,0.45,0.8659,1,1
485,100000485,36,16,3,rent,29745.17,5949.03,4107.78,0,9550.44,0.0,60,39801.99,employee,0.0,0.0,0.0,554505.4,16.79,13718.35,13718.35,13718.35,0.3447,0.3447,0.3333,0.45,1.161,0,1
486,100000486,36,15,1,rent,10058.31,2011.66,1320.24,0,2460.06,10023.37,60,13390.21,employee,0.0,1618.87,501.17,118064.8,10.2,2520.16,4640.2,4640.2,0.3465,0.3465,0.3333,0.45,0.7348,0,1
487,100000487,29,9,3,mortgage,24300.76,4860.15,3337.64,1,0.0,12401.83,60,32498.55,employee,8267.78,0.0,620.09,221442.29,10.44,4753.08,5373.17,13640.95,0.1653,0.4197,0.3333,0.65,0.5678,1,1
488,100000488,56,32,2,rent,14532.59,2906.52,2050.08,0,3758.44,22379.96,60,19489.19,employee,0.0,1674.46,1119.0,319272.64,4.77,5991.48,8784.94,8784.94,0.4508,0.4508,0.3333,0.45,1.3652,0,1
489,100000489,56,35,3,rent,42408.08,8481.62,5454.36,0,9247.09,0.0,60,56344.06,employee,0.0,0.0,0.0,521531.58,11.55,11482.93,11482.93,11482.93,0.2038,0.2038,0.3333,0.45,0.7713,1,1
490,100000490,41,17,3,mortgage,39134.48,7826.9,5061.41,1,0.0,24185.99,60,52022.79,employee,11690.71,3547.55,1209.3,392786.69,9.33,8216.66,12973.51,24664.22,0.2494,0.4741,0.3333,0.65,0.6292,1,1
491,100000491,43,19,2,rent,18622.86,3724.57,2528.96,0,5918.18,26274.69,60,24876.39,employee,0.0,2755.13,1313.73,281039.98,12.97,6390.21,10459.07,10459.07,0.4204,0.4204,0.3333,0.45,0.9415,0,1
492,100000492,37,14,2,mortgage,12689.55,2537.91,1725.6,1,0.0,0.0,60,16953.06,employee,3848.93,0.0,0.0,175371.99,9.09,3648.1,3648.1,7497.03,0.2152,0.4422,0.3333,0.65,0.862,1,1
