accountNumber,ds,y,creditLimit,currentBalance,availableMoney,n_transactions
410523603,2016-08,-59263.76,5000,4563.34,436.66,406
410523603,2016-09,-50560.57,5000,4092.61,907.39,381
410523603,2016-10,-53884.58,5000,3926.65,1073.35,394
410523603,2016-11,-59651.92,5000,2531.57,2468.43,406
410523603,2016-12,-53288.09,5000,3691.63,1308.37,387
412611736,2016-01,-462.85,500,189.52,310.48,3
412611736,2016-02,-288.49,500,283.07,216.93,4
412611736,2016-03,-439.99,500,320.54,179.46,5
412611736,2016-04,-89.21000000000001,500,47.28,452.72,5
412611736,2016-05,-473.81000000000006,500,469.08,30.92,6
412611736,2016-06,-2275.7,500,331.25,168.75,16
412611736,2016-07,-138.70999999999998,500,37.97,462.03,4
412611736,2016-08,-1001.98,500,4.73,495.27,5
412611736,2016-09,-530.92,500,54.53,445.47,5
412611736,2016-10,-968.8399999999999,500,295.83,204.17,7
412611736,2016-11,-646.89,500,389.58,110.42,7
412611736,2016-12,-911.45,500,308.18,191.82,7
414020710,2016-01,-81.5,2500,0.0,2500.0,1
414020710,2016-02,-784.73,2500,649.49,1850.51,7
414020710,2016-03,-599.72,2500,1083.86,1416.14,2
414020710,2016-04,-469.19,2500,1744.05,755.95,3
414020710,2016-05,-657.0,2500,1955.66,544.34,5
414020710,2016-06,-135.03,2500,1981.3,518.7,2
414020710,2016-07,-361.25,2500,2292.66,207.34,3
414020710,2016-08,-76.63,2500,802.86,1697.14,3
414020710,2016-09,-889.73,2500,1179.59,1320.41,3
414020710,2016-10,-372.1,2500,1717.87,782.13,4
414020710,2016-11,-284.33,2500,2161.79,338.21,7
414020710,2016-12,-1120.01,2500,1941.96,558.04,10
419989841,2016-01,-9219.45,5000,2253.27,2746.73,56
419989841,2016-02,-5286.63,5000,3928.88,1071.12,41
419989841,2016-03,-7995.92,5000,2082.31,2917.69,52
419989841,2016-04,-5727.71,5000,3470.54,1529.46,54
419989841,2016-05,-8006.88,5000,1965.99,3034.01,43
419989841,2016-06,-7244.8099999999995,5000,4283.33,716.67,41
419989841,2016-07,-5106.53,5000,3248.12,1751.88,42
419989841,2016-08,-7996.55,5000,2716.55,2283.45,50
419989841,2016-09,-7523.92,5000,3402.22,1597.78,58
419989841,2016-10,-4723.63,5000,4489.63,510.37,42
419989841,2016-11,-5470.77,5000,1340.01,3659.99,41
419989841,2016-12,-5095.1,5000,2954.74,2045.26,41
426556167,2016-01,-125.47,7500,0.0,7500.0,1
426556167,2016-03,-329.74,7500,0.0,7500.0,1
426556167,2016-04,-92.2,7500,9.09,7490.91,1
426556167,2016-05,-152.82,7500,8.95,7491.05,2
426556167,2016-06,-36.56,7500,27.61,7472.39,2
426556167,2016-07,-28.779999999999998,7500,19.83,7480.17,2
426556167,2016-08,-80.24000000000001,7500,58.42,7441.58,4
426556167,2016-09,-57.36,7500,48.41,7451.59,2
426556167,2016-10,-510.99,7500,170.01,7329.99,4
426556167,2016-11,-217.32,7500,58.25,7441.75,3
426556167,2016-12,-796.5100000000001,7500,795.74,6704.26,6
428537709,2016-01,-535.78,15000,233.59,14766.41,3
428537709,2016-02,-280.67,15000,510.78,14489.22,1
428537709,2016-03,-144.15,15000,886.12,14113.88,2
428537709,2016-04,-504.54999999999995,15000,1214.12,13785.88,2
428537709,2016-05,-509.31,15000,1842.28,13157.72,2
428537709,2016-06,-518.12,15000,1850.99,13149.01,2
428537709,2016-07,-130.28,15000,2342.58,12657.42,1
428537709,2016-08,-45.45,15000,2447.86,12552.14,1
428537709,2016-09,-167.03,15000,2468.31,12531.69,1
428537709,2016-10,-741.3199999999999,15000,2901.67,12098.33,4
428537709,2016-11,-268.8,15000,3326.66,11673.34,1
428537709,2016-12,-269.96,15000,3700.94,11299.06,2
429195170,2016-01,-143.78,15000,0.0,15000.0,1
429195170,2016-03,-120.19,15000,5.43,14994.57,2
429195170,2016-04,-78.14,15000,0.0,15000.0,1
429195170,2016-05,-172.79,15000,127.83,14872.17,2
429195170,2016-07,-11.12,15000,0.0,15000.0,1
429195170,2016-08,-10.14,15000,0.0,15000.0,1
429195170,2016-09,-132.83,15000,29.04,14970.96,2
429195170,2016-10,-109.25999999999999,15000,12.43,14987.57,2
429195170,2016-12,-58.82,15000,0.0,15000.0,1
429389745,2016-01,-168.06,15000,158.42,14841.58,2
429389745,2016-02,-85.45,15000,143.06,14856.94,1
429389745,2016-04,-907.6899999999999,15000,1105.91,13894.09,4
429389745,2016-05,-659.89,15000,1542.94,13457.06,4
429389745,2016-07,-558.29,15000,1891.31,13108.69,2
429389745,2016-08,-246.38,15000,2254.38,12745.62,1
429389745,2016-09,-790.25,15000,3229.0,11771.0,5
429389745,2016-10,0.0,15000,3475.07,11524.93,2
429389745,2016-11,-322.96,15000,3464.5,11535.5,3
429389745,2016-12,-167.32,15000,3639.46,11360.54,4
434706538,2016-08,-217.35,2500,0.0,2500.0,1
434706538,2016-09,-1179.01,2500,192.35,2307.65,1
434706538,2016-12,-104.18,2500,1398.45,1101.55,2
435332150,2016-01,-237.58,250,0.0,250.0,1
435332150,2016-02,-492.24,250,158.5,91.5,4
435332150,2016-03,-230.9,250,144.48,105.52,4
435332150,2016-04,-662.92,250,137.52,112.48,4
435332150,2016-05,-685.7,250,81.41,168.59,3
435332150,2016-06,-997.0500000000001,250,0.0,250.0,5
435332150,2016-07,-289.65,250,146.23,103.77,3
435332150,2016-08,-607.69,250,0.0,250.0,4
435332150,2016-09,-703.62,250,73.87,176.13,3
435332150,2016-10,-2246.26,250,0.0,250.0,16
435332150,2016-11,-28.67,250,0.0,250.0,1
435332150,2016-12,-329.17,250,59.18,190.82,4
435534055,2016-01,-1551.6599999999999,2500,1550.76,949.24,6
435534055,2016-02,-1041.1999999999998,2500,2031.72,468.28,7
435534055,2016-03,-674.48,2500,2026.75,473.25,4
435534055,2016-04,-2085.67,2500,1228.9,1271.1,7
435534055,2016-05,-337.61,2500,1578.77,921.23,2
435534055,2016-06,-888.54,2500,2320.45,179.55,5
435534055,2016-07,-925.61,2500,1712.91,787.09,7
435534055,2016-08,-1069.0000000000002,2500,538.56,1961.44,6
435534055,2016-09,-787.49,2500,1293.05,1206.95,7
435534055,2016-10,-515.63,2500,1790.08,709.92,4
435534055,2016-11,-2227.52,2500,1029.49,1470.51,8
435534055,2016-12,-1458.99,2500,1338.18,1161.82,9
441184111,2016-01,-1530.51,50000,1516.88,48483.12,11
441184111,2016-02,-1533.28,50000,2943.07,47056.93,13
441184111,2016-03,-1405.16,50000,4620.79,45379.21,12
441184111,2016-04,-810.4000000000001,50000,5371.33,44628.67,16
441184111,2016-05,-2956.33,50000,8233.76,41766.24,16
441184111,2016-06,-1165.5,50000,9429.83,40570.17,10
441184111,2016-07,-3680.79,50000,13153.27,36846.73,20
441184111,2016-08,-1584.27,50000,14589.98,35410.02,11
441184111,2016-09,-2554.27,50000,17241.24,32758.76,14
441184111,2016-10,-1539.6399999999999,50000,18818.75,31181.25,14
441184111,2016-11,-1864.67,50000,20453.2,29546.8,16
441184111,2016-12,-1509.1100000000001,50000,21866.38,28133.62,14
442799740,2016-01,-48320.45,15000,12131.64,2868.36,347
442799740,2016-02,-46260.87,15000,1653.81,13346.19,317
442799740,2016-03,-47403.15,15000,8741.37,6258.63,361
442799740,2016-04,-50593.64,15000,4682.49,10317.51,330
442799740,2016-05,-47905.07,15000,11323.16,3676.84,347
442799740,2016-06,-46401.33,15000,13174.3,1825.7,323
442799740,2016-07,-39900.48,15000,14046.62,953.38,307
442799740,2016-08,-55540.89,15000,11327.55,3672.45,358
442799740,2016-09,-47777.22,15000,6480.16,8519.84,349
442799740,2016-10,-50372.55,15000,3592.52,11407.48,358
442799740,2016-11,-47501.85,15000,13218.36,1781.64,325
442799740,2016-12,-50741.79,15000,14015.84,984.16,325
442902363,2016-01,-899.56,5000,822.87,4177.13,9
442902363,2016-02,-1522.8600000000001,5000,2232.67,2767.33,11
442902363,2016-03,-1971.3700000000001,5000,4266.36,733.64,18
442902363,2016-04,-2001.45,5000,4703.76,296.24,12
442902363,2016-05,-2272.17,5000,2628.64,2371.36,19
442902363,2016-06,-1412.91,5000,4373.16,626.84,13
442902363,2016-07,-675.7099999999999,5000,575.95,4424.05,9
442902363,2016-08,-1947.67,5000,2485.42,2514.58,12
442902363,2016-09,-2500.8,5000,4097.69,902.31,18
442902363,2016-10,-2047.48,5000,1196.24,3803.76,15
442902363,2016-11,-1847.4,5000,2825.13,2174.87,15
442902363,2016-12,-2698.03,5000,3400.74,1599.26,16
444739368,2016-01,-294.45,2500,0.0,2500.0,1
444739368,2016-02,-571.28,2500,791.92,1708.08,3
444739368,2016-05,-112.48000000000002,2500,1399.38,1100.62,3
444739368,2016-09,-67.98,2500,878.21,1621.79,1
444739368,2016-12,-126.56,2500,921.19,1578.81,1
445843699,2016-01,-14847.73,5000,3824.08,1175.92,104
445843699,2016-02,-10720.88,5000,1940.44,3059.56,84
445843699,2016-03,-15332.89,5000,1232.97,3767.03,105
445843699,2016-04,-12336.15,5000,1185.7,3814.3,87
445843699,2016-05,-10941.41,5000,1126.14,3873.86,104
445843699,2016-06,-15488.28,5000,2400.22,2599.78,100
445843699,2016-07,-14342.710000000001,5000,2816.66,2183.34,103
445843699,2016-08,-13108.78,5000,3606.82,1393.18,95
445843699,2016-09,-14499.71,5000,1878.53,3121.47,116
445843699,2016-10,-14347.99,5000,2674.75,2325.25,92
445843699,2016-11,-13111.21,5000,2078.15,2921.85,87
445843699,2016-12,-15916.94,5000,3184.53,1815.47,107
446406779,2016-01,-1614.0,7500,1313.9,6186.1,11
446406779,2016-02,-797.46,7500,2092.74,5407.26,4
446406779,2016-03,-832.2,7500,3030.57,4469.43,8
446406779,2016-04,-443.04,7500,3520.19,3979.81,4
446406779,2016-05,-91.28,7500,3586.7,3913.3,1
446406779,2016-06,-740.16,7500,4067.86,3432.14,5
446406779,2016-07,-320.69,7500,4375.24,3124.76,2
446406779,2016-08,-278.53,7500,4917.89,2582.11,6
446406779,2016-09,-157.38,7500,5070.33,2429.67,4
446406779,2016-10,-327.66,7500,5372.99,2127.01,6
446406779,2016-11,-400.03000000000003,7500,5748.02,1751.98,8
446406779,2016-12,-1450.74,7500,6989.69,510.31,9
447151902,2016-01,-44.25,15000,0.0,15000.0,1
447151902,2016-02,-52.88,15000,19.25,14980.75,1
447151902,2016-03,-111.12,15000,100.01,14899.99,2
447151902,2016-04,-119.58000000000001,15000,186.13,14813.87,2
447151902,2016-05,-265.59,15000,346.94,14653.06,3
447151902,2016-06,-281.11,15000,696.65,14303.35,4
447151902,2016-07,-153.14,15000,813.59,14186.41,3
447151902,2016-08,-114.95,15000,914.74,14085.26,2
447151902,2016-09,-121.17000000000002,15000,1010.91,13989.09,2
447151902,2016-10,-160.17000000000002,15000,1146.08,13853.92,3
447151902,2016-11,-587.73,15000,1708.81,13291.19,3
447151902,2016-12,-105.76,15000,1789.57,13210.43,2
448962603,2016-01,-12493.74,7500,3500.43,3999.57,104
448962603,2016-02,-13937.59,7500,1368.38,6131.62,98
448962603,2016-03,-15342.15,7500,5403.18,2096.82,107
448962603,2016-04,-14183.99,7500,3447.65,4052.35,103
448962603,2016-05,-12919.31,7500,4725.54,2774.46,102
448962603,2016-06,-13938.98,7500,1805.16,5694.84,96
448962603,2016-07,-13188.44,7500,4327.7,3172.3,101
448962603,2016-08,-15529.61,7500,5207.26,2292.74,105
448962603,2016-09,-14210.72,7500,4726.92,2773.08,110
448962603,2016-10,-12958.83,7500,2976.23,4523.77,106
448962603,2016-11,-10280.53,7500,4959.39,2540.61,76
448962603,2016-12,-12375.6,7500,5263.8,2236.2,95
449042045,2016-11,-17.72,15000,0.0,15000.0,1
449042045,2016-12,-26.22,15000,8.5,14991.5,2
449753993,2016-01,-275.11,20000,225.3,19774.7,2
449753993,2016-02,-701.69,20000,881.48,19118.52,4
449753993,2016-03,-804.7,20000,1480.88,18519.12,3
449753993,2016-04,-105.50999999999998,20000,1719.96,18280.04,3
449753993,2016-05,-437.09999999999997,20000,2195.16,17804.84,4
449753993,2016-06,-967.3299999999999,20000,3099.0,16901.0,7
449753993,2016-07,-607.48,20000,3700.31,16299.69,5
449753993,2016-08,-1079.3,20000,4741.18,15258.82,7
449753993,2016-09,-430.99,20000,5150.0,14850.0,3
449753993,2016-10,-1357.3200000000002,20000,6800.63,13199.37,8
449753993,2016-11,-492.63,20000,6960.56,13039.44,5
449753993,2016-12,-415.79,20000,7352.05,12647.95,5
449893471,2016-01,-504.34000000000003,7500,400.79,7099.21,4
449893471,2016-02,-1040.35,7500,1038.95,6461.05,8
449893471,2016-03,-2650.52,7500,2574.46,4925.54,17
449893471,2016-04,-1310.9,7500,1478.85,6021.15,11
449893471,2016-05,-1053.1399999999999,7500,642.41,6857.59,8
449893471,2016-06,-779.01,7500,719.37,6780.63,7
449893471,2016-07,-473.96,7500,460.81,7039.19,9
449893471,2016-08,-364.15,7500,306.04,7193.96,6
449893471,2016-09,-949.46,7500,623.15,6876.85,8
449893471,2016-10,-150.88,7500,122.53,7377.47,5
449893471,2016-11,-1200.01,7500,898.79,6601.21,9
449893471,2016-12,-87.44,7500,22.02,7477.98,3
453746385,2016-01,-1969.59,5000,1679.47,3320.53,10
453746385,2016-02,-875.48,5000,567.67,4432.33,9
453746385,2016-03,-863.82,5000,631.23,4368.77,7
453746385,2016-04,-2224.59,5000,2049.53,2950.47,14
453746385,2016-05,-639.49,5000,611.41,4388.59,6
453746385,2016-06,-1772.26,5000,1771.24,3228.76,14
453746385,2016-07,-2032.25,5000,1779.99,3220.01,12
453746385,2016-08,-1570.98,5000,1380.06,3619.94,14
453746385,2016-09,-794.3,5000,577.39,4422.61,8
453746385,2016-10,-642.1999999999999,5000,566.92,4433.08,8
453746385,2016-11,-980.2,5000,801.11,4198.89,6
453746385,2016-12,-1004.68,5000,988.91,4011.09,8
454585937,2016-01,-882.35,15000,581.25,14418.75,10
454585937,2016-02,-1190.44,15000,1998.08,13001.92,11
454585937,2016-03,-1054.35,15000,2743.33,12256.67,7
454585937,2016-04,-1743.15,15000,4608.51,10391.49,12
454585937,2016-05,-535.01,15000,5117.59,9882.41,7
454585937,2016-06,-289.77000000000004,15000,5483.39,9516.61,4
454585937,2016-07,-589.13,15000,6103.05,8896.95,8
454585937,2016-08,-649.52,15000,6614.62,8385.38,9
454585937,2016-09,-716.83,15000,7260.82,7739.18,7
454585937,2016-10,-658.89,15000,8070.88,6929.12,11
454585937,2016-11,-546.78,15000,8590.58,6409.42,7
454585937,2016-12,-1042.6,15000,9522.65,5477.35,9
455001242,2016-02,-770.6100000000001,20000,425.75,19574.25,4
455001242,2016-03,-96.61,20000,20.39,19979.61,2
455001242,2016-04,-535.4,20000,515.01,19484.99,2
455001242,2016-05,-1081.9,20000,1050.9,18949.1,5
455001242,2016-06,-424.81,20000,22.74,19977.26,3
455001242,2016-07,-274.94,20000,270.84,19729.16,3
455001242,2016-08,-242.20000000000002,20000,238.1,19761.9,3
455001242,2016-09,-534.64,20000,424.71,19575.29,5
455001242,2016-10,-201.58999999999997,20000,30.58,19969.42,4
455001242,2016-11,-94.13,20000,90.03,19909.97,3
455001242,2016-12,-24.490000000000002,20000,20.39,19979.61,2
460115437,2016-01,-60.73,2500,0.0,2500.0,1
460115437,2016-03,-563.27,2500,246.33,2253.67,2
460115437,2016-06,-685.86,2500,574.0,1926.0,1
460115437,2016-07,-126.81,2500,1234.86,1265.14,1
460115437,2016-08,-39.73,2500,1336.67,1163.33,1
460115437,2016-09,-198.78,2500,1351.4,1148.6,1
460115437,2016-10,-161.24,2500,1680.92,819.08,2
460115437,2016-11,-51.31,2500,1661.42,838.58,1
460115437,2016-12,-212.02,2500,1687.73,812.27,1
461036635,2016-01,-2021.66,10000,1977.42,8022.58,12
461036635,2016-02,-2821.68,10000,4369.84,5630.16,11
461036635,2016-03,-1259.28,10000,5705.04,4294.96,7
461036635,2016-04,-1126.65,10000,6693.57,3306.43,6
461036635,2016-05,-215.15,10000,7283.18,2716.82,6
461036635,2016-06,-489.84999999999997,10000,7774.81,2225.19,6
461036635,2016-07,-636.3199999999999,10000,8394.82,1605.18,9
461036635,2016-08,-757.8199999999999,10000,9144.55,855.45,6
461036635,2016-09,-1200.03,10000,3268.91,6731.09,8
461036635,2016-10,-2298.45,10000,5626.8,4373.2,11
461036635,2016-11,-683.98,10000,6126.3,3873.7,6
461036635,2016-12,-355.73,10000,6484.91,3515.09,7
461491852,2016-01,-172.01999999999998,15000,160.67,14839.33,2
461491852,2016-02,-576.46,15000,419.63,14580.37,4
461491852,2016-04,-346.86,15000,278.11,14721.89,2
461491852,2016-05,-78.94,15000,0.0,15000.0,1
461491852,2016-07,-645.93,15000,460.69,14539.31,5
461491852,2016-08,-324.89,15000,311.06,14688.94,4
461491852,2016-09,-835.3299999999999,15000,571.12,14428.88,4
461491852,2016-10,-525.61,15000,497.81,14502.19,2
461491852,2016-11,-990.8499999999999,15000,894.04,14105.96,6
461491852,2016-12,-531.9300000000001,15000,244.8,14755.2,6
462848736,2016-01,-483.08000000000004,10000,348.47,9651.53,2
462848736,2016-02,-562.56,10000,774.74,9225.26,3
462848736,2016-03,-26.09,10000,1005.39,8994.61,2
462848736,2016-04,-198.3,10000,1073.62,8926.38,4
462848736,2016-05,-1000.12,10000,1981.03,8018.97,6
462848736,2016-06,-448.42,10000,2363.32,7636.68,7
462848736,2016-07,-725.56,10000,2769.08,7230.92,4
462848736,2016-08,-16.34,10000,3269.13,6730.87,1
462848736,2016-09,-823.61,10000,4067.74,5932.26,5
462848736,2016-10,-1017.79,10000,4737.36,5262.64,6
462848736,2016-11,-243.27,10000,5278.8,4721.2,3
462848736,2016-12,-343.18,10000,5596.98,4403.02,4
465894701,2016-09,-68.44,250,34.22,215.78,2
465894701,2016-10,-69.53999999999999,250,78.76,171.24,2
465894701,2016-11,-68.44,250,122.2,127.8,2
465894701,2016-12,-73.53999999999999,250,165.64,84.36,2
467587345,2016-01,-998.27,15000,979.68,14020.32,6
467587345,2016-02,-1401.53,15000,1355.58,13644.42,7
467587345,2016-03,-1382.29,15000,1325.23,13674.77,12
467587345,2016-04,-298.98,15000,236.82,14763.18,3
467587345,2016-05,-173.89000000000001,15000,124.08,14875.92,4
467587345,2016-06,-507.08000000000004,15000,408.48,14591.52,7
467587345,2016-07,-1153.49,15000,123.68,14876.32,3
467587345,2016-08,-350.56,15000,221.46,14778.54,4
467587345,2016-09,-409.88,15000,384.19,14615.81,6
467587345,2016-10,-301.33000000000004,15000,275.64,14724.36,5
467587345,2016-11,-806.87,15000,748.6,14251.4,9
467587345,2016-12,-283.12,15000,165.49,14834.51,6
468155756,2016-01,-22675.44,5000,4015.64,984.36,140
468155756,2016-02,-20121.24,5000,3971.0,1029.0,129
468155756,2016-03,-21717.13,5000,2167.56,2832.44,132
468155756,2016-04,-17911.27,5000,1292.47,3707.53,136
468155756,2016-05,-21906.54,5000,2144.19,2855.81,137
468155756,2016-06,-21710.53,5000,534.52,4465.48,145
468155756,2016-07,-24938.88,5000,3132.75,1867.25,163
468155756,2016-08,-19825.04,5000,2539.91,2460.09,148
468155756,2016-09,-18428.11,5000,3981.89,1018.11,131
468155756,2016-10,-23587.989999999998,5000,3392.83,1607.17,150
468155756,2016-11,-18880.84,5000,1624.7,3375.3,141
468155756,2016-12,-21767.21,5000,742.79,4257.21,145
469500742,2016-01,-9382.6,10000,9364.55,635.45,61
469500742,2016-02,-8543.24,10000,5507.76,4492.24,65
469500742,2016-03,-9987.51,10000,2187.73,7812.27,71
469500742,2016-04,-12691.85,10000,5258.69,4741.31,82
469500742,2016-05,-8701.52,10000,4784.32,5215.68,56
469500742,2016-06,-8081.2699999999995,10000,5075.92,4924.08,69
469500742,2016-07,-10494.460000000001,10000,5934.73,4065.27,82
469500742,2016-08,-9931.76,10000,7041.7,2958.3,78
469500742,2016-09,-11944.21,10000,9461.78,538.22,75
469500742,2016-10,-11362.24,10000,6846.77,3153.23,67
469500742,2016-11,-9484.67,10000,7950.35,2049.65,64
469500742,2016-12,-10000.77,10000,8278.54,1721.46,82
469967839,2016-01,-753.59,7500,682.18,6817.82,5
469967839,2016-02,-699.18,7500,1334.35,6165.65,8
469967839,2016-03,-1510.06,7500,2831.43,4668.57,10
469967839,2016-04,-1889.03,7500,3974.88,3525.12,8
469967839,2016-05,-1149.4499999999998,7500,5351.52,2148.48,5
469967839,2016-06,-496.71,7500,6371.05,1128.95,9
469967839,2016-07,-1020.78,7500,5238.57,2261.43,8
469967839,2016-08,-2148.91,7500,5644.73,1855.27,13
469967839,2016-09,-745.8,7500,6591.77,908.23,9
469967839,2016-10,-719.29,7500,4722.44,2777.56,9
469967839,2016-11,-1618.8600000000001,7500,6267.16,1232.84,9
469967839,2016-12,-1072.73,7500,1332.96,6167.04,9
473131153,2016-01,-4139.34,250,70.43,179.57,31
473131153,2016-02,-2910.56,250,104.27,145.73,27
473131153,2016-03,-2765.71,250,0.0,250.0,27
473131153,2016-04,-2904.0,250,181.68,68.32,17
473131153,2016-05,-6175.57,250,307.48,-57.48,25
473131153,2016-06,-3523.58,250,153.77,96.23,32
473131153,2016-07,-4170.16,250,99.99,150.01,31
473131153,2016-08,-5158.17,250,33.48,216.52,36
473131153,2016-09,-3182.6200000000003,250,141.65,108.35,24
473131153,2016-10,-3384.49,250,39.7,210.3,29
473131153,2016-11,-4482.4400000000005,250,0.0,250.0,27
473131153,2016-12,-2079.99,250,48.59,201.41,29
473950648,2016-01,-88.47,5000,0.0,5000.0,1
473950648,2016-02,-305.71000000000004,5000,269.73,4730.27,3
473950648,2016-03,-1093.19,5000,1219.77,3780.23,11
473950648,2016-04,-1162.88,5000,2340.02,2659.98,6
473950648,2016-05,-935.37,5000,3154.56,1845.44,7
473950648,2016-06,-1402.32,5000,4538.67,461.33,16
473950648,2016-07,-458.25,5000,2482.51,2517.49,9
473950648,2016-08,-1247.62,5000,3722.35,1277.65,11
473950648,2016-09,-1588.69,5000,1351.01,3648.99,9
473950648,2016-10,-1126.4,5000,2440.66,2559.34,8
473950648,2016-11,-504.7,5000,2874.25,2125.75,9
473950648,2016-12,-639.57,5000,3357.03,1642.97,6
478587362,2016-01,-2123.47,500,441.65,58.35,9
478587362,2016-02,-2377.04,500,458.56,41.44,15
478587362,2016-03,-2978.05,500,155.66,344.34,19
478587362,2016-04,-1917.38,500,283.22,216.78,12
478587362,2016-05,-3279.13,500,0.0,500.0,18
478587362,2016-06,-4617.86,500,457.16,42.84,20
478587362,2016-07,-771.23,500,201.58,298.42,17
478587362,2016-08,-2991.4700000000003,500,392.66,107.34,19
478587362,2016-09,-1358.36,500,419.43,80.57,8
478587362,2016-10,-3036.15,500,97.25,402.75,29
478587362,2016-11,-856.52,500,407.07,92.93,13
478587362,2016-12,-2103.37,500,71.11,428.89,14
482277829,2016-01,-293.68000000000006,5000,146.35,4853.65,3
482277829,2016-02,-1248.3,5000,1395.87,3604.13,10
482277829,2016-03,-1410.5600000000002,5000,2598.32,2401.68,12
482277829,2016-04,-1846.56,5000,4650.48,349.52,13
482277829,2016-05,-462.88,5000,1959.5,3040.5,8
482277829,2016-06,-1693.98,5000,3340.4,1659.6,6
482277829,2016-07,-1496.45,5000,2550.02,2449.98,10
482277829,2016-08,-2639.89,5000,4286.67,713.33,19
482277829,2016-09,-1382.48,5000,1211.25,3788.75,10
482277829,2016-10,-1420.53,5000,2563.26,2436.74,12
482277829,2016-11,-571.77,5000,3135.29,1864.71,5
482277829,2016-12,-814.56,5000,3916.68,1083.32,10
484851896,2016-01,-439.77,5000,227.43,4772.57,2
484851896,2016-03,-73.79,5000,0.0,5000.0,1
484851896,2016-04,-531.83,5000,518.32,4481.68,3
484851896,2016-05,-59.27,5000,0.0,5000.0,3
484851896,2016-06,-218.8,5000,167.65,4832.35,3
484851896,2016-07,-971.26,5000,964.47,4035.53,5
484851896,2016-08,-354.77000000000004,5000,347.98,4652.02,2
